snapshot_id,project_id,snapshot_date,state,district,project_type,implementing_agency,project_geometry_type,applicable_land_acquisition_act,total_land_required_hectares,number_of_villages_affected,estimated_project_cost_inr_crore,land_type_required,tribal_area_flag,project_sanction_date,planned_land_acquisition_completion_date,planned_land_acquisition_duration_days,days_since_sanction_at_snapshot,current_stage_number,current_stage_name,percent_stages_completed_as_of_snapshot,cumulative_stage_delay_days_as_of_snapshot,approvals_required_count,approvals_approved_count_as_of_snapshot,approvals_pending_count_as_of_snapshot,critical_approval_pending_flag_as_of_snapshot,percent_compensation_disbursed_as_of_snapshot,compensation_dispute_flag_as_of_snapshot,active_legal_cases_count_as_of_snapshot,stay_order_active_flag_as_of_snapshot,high_court_or_above_case_flag_as_of_snapshot,percent_land_clear_title,percent_land_disputed_ownership,consent_percent_obtained,land_record_digitization_status,number_of_displaced_families,percent_families_resettled_as_of_snapshot,rr_plan_approved_flag_as_of_snapshot,rr_grievance_backlog_as_of_snapshot,public_hearing_objections_count,political_sensitivity_index,local_body_resolution_status,officer_turnover_count_as_of_snapshot,funds_availability_status_as_of_snapshot,budget_utilization_percent_as_of_snapshot,e_governance_system_used_flag,state_historical_avg_delay_days,agency_historical_completion_rate,project_type_historical_delay_rate,next_stage_at_snapshot,next_stage_name_at_snapshot,heuristic_risk_score,risk_tier,project_latitude,project_longitude,recommended_split,target_is_delayed_beyond_6mo,target_land_acquisition_delay_category_final,target_land_acquisition_delay_days_final,target_known_flag,target_next_stage_delay_flag,target_next_stage_delay_days,target_next_stage_known_flag
SNAP-000548-2,SIH26017-PRJ-000548,2019-02-20,Telangana,Warangal,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",6.43,3,1242.78,Homestead-Residential,False,2017-10-20,2019-10-18,728,488,7,Compensation Disbursement,66.7,-45,4,3,0,False,43.2,False,1,False,True,76.9,24.5,,Partially Digitized,4,32.9,True,0,5,Low,Neutral,0,Delayed,77.2,True,-28.0,63.6,36.4,7,Compensation Disbursement,25.5,Low,17.98624,79.45642,train,False,On-Time,-20.0,True,False,-43.0,True
SNAP-000549-1,SIH26017-PRJ-000549,2021-07-01,Uttar Pradesh,Varanasi,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",2697.21,61,15491.35,Homestead-Residential,False,2019-06-21,2028-09-14,3373,741,4,Draft Declaration,33.3,337,4,4,0,False,0.0,False,0,False,False,54.0,50.8,49.0,Partially Digitized,1346,0.0,True,79,45,Medium,Opposing,2,Delayed,30.9,True,33.2,25.0,100.0,4,Draft Declaration,53.7,Medium,25.4683,82.92603,train,,,,False,True,87.0,True
SNAP-000549-2,SIH26017-PRJ-000549,2023-04-06,Uttar Pradesh,Varanasi,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",2697.21,61,15491.35,Homestead-Residential,False,2019-06-21,2028-09-14,3373,1385,6,Award Declaration (Sec 23),55.6,508,4,4,0,False,22.7,False,0,False,False,56.4,52.0,49.0,Partially Digitized,1346,27.0,True,119,45,Medium,Opposing,6,Delayed,47.9,True,31.6,50.0,90.0,6,Award Declaration (Sec 23),51.9,Medium,25.4683,82.92603,train,,,,False,True,663.0,True
SNAP-000549-3,SIH26017-PRJ-000549,2024-09-07,Uttar Pradesh,Varanasi,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",2697.21,61,15491.35,Homestead-Residential,False,2019-06-21,2028-09-14,3373,1905,7,Compensation Disbursement,66.7,1171,4,4,0,False,37.3,False,1,False,True,53.9,52.2,49.0,Partially Digitized,1346,50.5,True,119,45,Medium,Opposing,7,Insufficient,57.3,True,37.8,40.0,93.3,7,Compensation Disbursement,56.2,High,25.4683,82.92603,train,,,,False,,,False
SNAP-000550-1,SIH26017-PRJ-000550,2024-07-25,Assam,Dibrugarh,National Highway,NHAI,Linear,"National Highways Act, 1956",187.19,11,5328.24,Agricultural,False,2023-02-08,2027-09-13,1678,533,2,Social Impact Assessment (SIA),11.1,36,5,5,0,False,0.0,False,1,False,False,58.1,40.6,,Partially Digitized,13,0.0,False,0,13,Medium,Opposing,1,Insufficient,15.5,True,89.7,64.2,67.9,2,Social Impact Assessment (SIA),29.0,Low,27.7237,95.03619,train,,,,False,True,631.0,True
SNAP-000551-1,SIH26017-PRJ-000551,2024-04-12,Madhya Pradesh,Bhopal,National Highway,NHAI,Linear,"National Highways Act, 1956",258.92,11,5990.13,Forest,False,2023-04-05,2029-05-16,2233,373,3,Survey & Measurement,22.2,165,7,4,3,True,0.0,False,0,False,False,66.4,35.8,,Partially Digitized,23,0.0,True,0,10,Medium,Neutral,5,Delayed,17.1,True,5.8,65.2,65.2,3,Survey & Measurement,39.2,Medium,23.02848,77.44873,train,,,,False,True,105.0,True
SNAP-000551-2,SIH26017-PRJ-000551,2025-01-04,Madhya Pradesh,Bhopal,National Highway,NHAI,Linear,"National Highways Act, 1956",258.92,11,5990.13,Forest,False,2023-04-05,2029-05-16,2233,640,4,Draft Declaration,33.3,270,7,7,0,False,0.0,False,0,False,False,68.4,35.1,,Partially Digitized,23,0.0,True,1,10,Medium,Neutral,3,Insufficient,29.5,True,11.7,63.2,70.2,4,Draft Declaration,34.7,Medium,23.02848,77.44873,train,,,,False,True,77.0,True
SNAP-000551-3,SIH26017-PRJ-000551,2025-11-29,Madhya Pradesh,Bhopal,National Highway,NHAI,Linear,"National Highways Act, 1956",258.92,11,5990.13,Forest,False,2023-04-05,2029-05-16,2233,969,6,Award Declaration (Sec 23),55.6,541,7,7,0,False,15.0,False,0,False,False,68.7,35.7,,Partially Digitized,23,8.4,True,1,10,Medium,Neutral,4,Delayed,46.1,True,9.2,67.2,67.2,6,Award Declaration (Sec 23),37.4,Medium,23.02848,77.44873,train,,,,False,,,False
SNAP-000552-1,SIH26017-PRJ-000552,2018-11-21,Madhya Pradesh,Chhindwara,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",131.35,8,6463.92,Government-Wasteland,False,2017-09-27,2019-04-10,560,420,7,Compensation Disbursement,66.7,-200,5,5,0,False,57.4,False,0,False,False,78.0,19.5,,Partially Digitized,5,39.3,True,0,10,Low,Supportive,0,Adequate,79.5,True,-3.0,0.0,100.0,7,Compensation Disbursement,1.3,Low,22.27521,79.11712,train,False,On-Time,-29.0,True,False,-10.0,True
SNAP-000553-1,SIH26017-PRJ-000553,2021-12-22,Gujarat,Ahmedabad,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",289.29,10,908.09,Agricultural,False,2020-11-08,2024-02-19,1198,409,2,Social Impact Assessment (SIA),11.1,79,4,4,0,False,0.0,False,0,False,False,64.5,35.2,47.5,Not Digitized,23,0.0,False,1,16,Medium,Neutral,3,Insufficient,12.7,False,68.0,46.2,69.2,2,Social Impact Assessment (SIA),36.5,Medium,23.11386,72.34443,validation,False,Minor Delay (<=6mo),41.0,True,True,183.0,True
SNAP-000553-2,SIH26017-PRJ-000553,2023-02-23,Gujarat,Ahmedabad,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",289.29,10,908.09,Agricultural,False,2020-11-08,2024-02-19,1198,837,6,Award Declaration (Sec 23),55.6,387,4,4,0,False,25.1,False,0,False,False,65.8,32.9,47.5,Not Digitized,23,12.6,True,2,16,Medium,Neutral,5,Delayed,47.4,False,74.3,54.5,77.3,6,Award Declaration (Sec 23),43.9,Medium,23.11386,72.34443,validation,False,Minor Delay (<=6mo),41.0,True,False,-19.0,True
SNAP-000554-1,SIH26017-PRJ-000554,2020-06-02,Maharashtra,Chhatrapati Sambhajinagar,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",130.25,2,1345.85,Agricultural,False,2015-08-30,2021-05-26,2096,1738,7,Compensation Disbursement,66.7,944,5,5,0,False,44.2,False,0,False,False,71.3,34.1,,Fully Digitized,6,38.0,True,1,8,Low,Opposing,7,Delayed,66.0,True,30.7,80.0,60.0,7,Compensation Disbursement,35.9,Medium,19.59561,75.43947,train,,,,True,True,505.0,True
SNAP-000555-1,SIH26017-PRJ-000555,2026-05-18,Uttar Pradesh,Gautam Buddh Nagar,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",75.51,3,6645.86,Mixed,False,2024-04-21,2029-07-17,1913,757,5,Final Declaration (Sec 19),44.4,173,5,5,0,False,7.2,False,0,False,False,58.5,36.2,,Partially Digitized,33,1.2,True,2,14,Low,Neutral,3,Delayed,40.6,True,52.4,52.0,80.0,5,Final Declaration (Sec 19),28.4,Low,28.51069,77.37387,test,,,,False,True,262.0,True
SNAP-000556-1,SIH26017-PRJ-000556,2023-02-14,Karnataka,Mysuru,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",4096.5,121,7542.62,Agricultural,False,2021-12-25,2025-07-24,1307,416,3,Survey & Measurement,22.2,142,4,4,0,False,0.0,False,0,False,False,69.0,29.0,49.4,Partially Digitized,320,0.0,True,13,84,Medium,Neutral,2,Insufficient,19.8,False,25.5,50.0,90.0,3,Survey & Measurement,45.1,Medium,11.96243,76.47798,train,,,,True,False,28.0,True
SNAP-000556-2,SIH26017-PRJ-000556,2024-01-03,Karnataka,Mysuru,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",4096.5,121,7542.62,Agricultural,False,2021-12-25,2025-07-24,1307,739,6,Award Declaration (Sec 23),55.6,231,4,4,0,False,20.4,False,1,True,True,68.8,29.6,49.4,Partially Digitized,320,13.0,True,30,84,Medium,Neutral,7,Insufficient,41.6,False,22.2,38.5,92.3,6,Award Declaration (Sec 23),66.3,High,11.96243,76.47798,train,,,,True,False,-15.0,True
SNAP-000556-3,SIH26017-PRJ-000556,2024-10-23,Karnataka,Mysuru,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",4096.5,121,7542.62,Agricultural,False,2021-12-25,2025-07-24,1307,1033,8,Possession,77.8,294,4,4,0,False,49.7,False,0,False,False,69.7,28.4,49.4,Partially Digitized,320,38.7,True,39,84,Medium,Neutral,2,Delayed,52.6,False,38.6,40.0,93.3,8,Possession,44.0,Medium,11.96243,76.47798,train,,,,True,True,133.0,True
SNAP-000557-1,SIH26017-PRJ-000557,2018-12-17,Karnataka,Ballari,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",2125.06,53,13925.6,Agricultural,False,2018-07-15,2019-01-08,177,155,1,Preliminary Notification (Sec 11),11.1,44,4,1,3,True,0.0,False,0,False,False,64.2,25.5,31.8,Fully Digitized,710,0.0,False,1,0,Medium,Opposing,1,Delayed,4.4,True,-2.0,0.0,100.0,2,Social Impact Assessment (SIA),24.5,Low,15.03384,77.03896,train,,,,True,True,,True
SNAP-000557-2,SIH26017-PRJ-000557,2019-04-26,Karnataka,Ballari,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",2125.06,53,13925.6,Agricultural,False,2018-07-15,2019-01-08,177,285,1,Preliminary Notification (Sec 11),11.1,44,4,3,1,True,0.0,False,0,False,False,64.6,26.7,31.8,Fully Digitized,710,0.0,False,1,0,Medium,Opposing,0,Delayed,5.1,True,-2.0,0.0,100.0,2,Social Impact Assessment (SIA),24.6,Low,15.03384,77.03896,train,,,,True,True,,True
SNAP-000558-1,SIH26017-PRJ-000558,2023-02-12,Madhya Pradesh,Chhindwara,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",745.56,21,8465.17,Agricultural,True,2020-01-30,2024-02-17,1479,1109,7,Compensation Disbursement,66.7,388,5,4,0,False,53.9,True,1,False,True,72.4,35.1,,Partially Digitized,62,56.6,True,5,21,Medium,Supportive,2,Delayed,80.3,False,4.0,21.4,85.7,7,Compensation Disbursement,45.5,Medium,22.23522,78.81728,validation,False,Minor Delay (<=6mo),50.0,True,True,190.0,True
SNAP-000559-1,SIH26017-PRJ-000559,2025-03-09,Telangana,Warangal,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3233.48,83,2471.86,Mixed,False,2024-08-21,2031-12-01,2658,200,2,Social Impact Assessment (SIA),11.1,25,4,3,1,True,0.0,False,0,False,False,64.9,32.0,46.0,Not Digitized,1669,0.0,False,25,54,Low,Opposing,1,Delayed,11.9,False,31.3,41.2,94.1,2,Social Impact Assessment (SIA),29.3,Low,18.00857,79.68345,test,,,,False,True,76.0,True
SNAP-000559-2,SIH26017-PRJ-000559,2025-09-15,Telangana,Warangal,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3233.48,83,2471.86,Mixed,False,2024-08-21,2031-12-01,2658,390,3,Survey & Measurement,22.2,101,4,3,0,False,0.0,False,0,False,False,65.7,34.6,46.0,Not Digitized,1669,0.0,True,56,54,Low,Opposing,2,Insufficient,22.1,False,31.9,47.4,94.7,3,Survey & Measurement,44.4,Medium,18.00857,79.68345,test,,,,False,True,123.0,True
SNAP-000559-3,SIH26017-PRJ-000559,2026-01-21,Telangana,Warangal,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3233.48,83,2471.86,Mixed,False,2024-08-21,2031-12-01,2658,518,4,Draft Declaration,33.3,224,4,3,0,False,0.0,False,0,False,False,67.9,32.6,46.0,Not Digitized,1669,0.0,True,57,54,Low,Opposing,1,Insufficient,22.2,False,36.4,43.5,95.7,4,Draft Declaration,43.8,Medium,18.00857,79.68345,test,,,,False,True,108.0,True
SNAP-000560-1,SIH26017-PRJ-000560,2018-11-14,Rajasthan,Jaipur,National Highway,NHAI,Linear,"National Highways Act, 1956",290.12,11,816.0,Agricultural,False,2016-11-25,2021-07-30,1708,719,6,Award Declaration (Sec 23),55.6,272,5,5,0,False,14.0,False,0,False,False,72.8,19.3,,Fully Digitized,27,9.3,True,3,20,Medium,Opposing,2,Insufficient,38.3,True,,57.1,57.1,6,Award Declaration (Sec 23),37.6,Medium,27.05109,75.84985,train,True,Major Delay (6-18mo),219.0,True,True,146.0,True
SNAP-000561-1,SIH26017-PRJ-000561,2024-09-15,Karnataka,Ballari,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1256.06,23,3013.52,Mixed,False,2023-11-22,2024-12-02,376,298,3,Survey & Measurement,22.2,42,5,4,1,True,0.0,False,0,False,False,64.1,32.4,,Partially Digitized,571,0.0,True,18,23,Medium,Opposing,0,Insufficient,22.3,False,38.6,31.2,87.5,3,Survey & Measurement,29.7,Low,15.05605,77.43851,validation,,,,True,False,12.0,True
SNAP-000562-1,SIH26017-PRJ-000562,2021-05-01,Assam,Kamrup,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",2981.53,75,6964.26,Mixed,False,2020-08-31,2021-02-10,163,243,1,Preliminary Notification (Sec 11),11.1,46,4,3,1,True,0.0,False,0,False,False,69.6,28.2,53.5,Partially Digitized,1433,0.0,False,3,0,Low,Opposing,0,Insufficient,4.7,True,56.7,44.4,66.7,2,Social Impact Assessment (SIA),33.4,Medium,26.18947,91.84482,train,,,,True,True,,True
SNAP-000563-1,SIH26017-PRJ-000563,2022-08-01,Maharashtra,Chhatrapati Sambhajinagar,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",3323.27,89,10840.91,Mixed,True,2022-06-16,2022-10-27,133,46,1,Preliminary Notification (Sec 11),0.0,0,4,0,2,True,0.0,False,0,False,False,48.0,20.8,64.8,Not Digitized,1668,0.0,False,0,0,Medium,Opposing,0,Insufficient,2.1,False,21.8,33.3,100.0,1,Preliminary Notification (Sec 11),32.8,Medium,19.75327,75.37812,test,,,,True,False,-8.0,True
SNAP-000564-1,SIH26017-PRJ-000564,2021-05-27,Maharashtra,Nagpur,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",622.55,24,2420.21,Agricultural,False,2020-04-27,2021-09-16,507,395,2,Social Impact Assessment (SIA),11.1,100,4,3,1,True,0.0,False,0,False,False,63.4,37.5,,Fully Digitized,46,0.0,False,1,35,Medium,Opposing,0,Insufficient,14.3,True,21.8,25.0,75.0,2,Social Impact Assessment (SIA),33.3,Medium,21.23114,79.22568,train,,,,True,True,139.0,True
SNAP-000565-1,SIH26017-PRJ-000565,2017-08-03,Maharashtra,Chhatrapati Sambhajinagar,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",564.9,15,4545.21,Homestead-Residential,False,2015-12-12,2020-06-24,1656,600,3,Survey & Measurement,22.2,292,5,5,0,False,0.0,False,1,True,True,53.5,47.4,,Partially Digitized,282,0.0,True,9,14,Medium,Opposing,0,Delayed,28.5,True,,,,3,Survey & Measurement,60.0,High,20.05493,75.2886,train,False,On-Time,-5.0,True,True,95.0,True
SNAP-000565-2,SIH26017-PRJ-000565,2018-10-02,Maharashtra,Chhatrapati Sambhajinagar,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",564.9,15,4545.21,Homestead-Residential,False,2015-12-12,2020-06-24,1656,1025,6,Award Declaration (Sec 23),55.6,482,5,5,0,False,34.1,False,1,True,True,53.1,48.8,,Partially Digitized,282,19.9,True,22,14,Medium,Opposing,6,Delayed,60.5,True,,0.0,100.0,6,Award Declaration (Sec 23),61.6,High,20.05493,75.2886,train,False,On-Time,-5.0,True,True,71.0,True
SNAP-000566-1,SIH26017-PRJ-000566,2017-10-27,Kerala,Thiruvananthapuram,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",1698.24,45,7558.67,Mixed,False,2015-08-03,2024-11-01,3378,816,4,Draft Declaration,33.3,448,4,3,0,False,0.0,False,0,False,False,73.8,25.9,62.8,Fully Digitized,833,0.0,True,51,29,Medium,Neutral,5,Insufficient,33.9,True,,0.0,100.0,4,Draft Declaration,49.2,Medium,8.79957,77.27296,train,True,Major Delay (6-18mo),210.0,True,True,214.0,True
SNAP-000566-2,SIH26017-PRJ-000566,2019-12-16,Kerala,Thiruvananthapuram,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",1698.24,45,7558.67,Mixed,False,2015-08-03,2024-11-01,3378,1596,6,Award Declaration (Sec 23),55.6,844,4,3,0,False,24.6,False,0,False,False,71.9,27.6,62.8,Fully Digitized,833,12.7,True,83,29,Medium,Neutral,9,Insufficient,50.8,True,,25.0,75.0,6,Award Declaration (Sec 23),59.6,High,8.79957,77.27296,train,True,Major Delay (6-18mo),210.0,True,True,288.0,True
SNAP-000566-3,SIH26017-PRJ-000566,2022-10-11,Kerala,Thiruvananthapuram,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",1698.24,45,7558.67,Mixed,False,2015-08-03,2024-11-01,3378,2626,7,Compensation Disbursement,66.7,1132,4,3,0,False,42.5,False,0,False,False,70.9,26.4,62.8,Fully Digitized,833,24.9,True,99,29,Medium,Neutral,10,Insufficient,55.5,True,34.7,55.0,80.0,7,Compensation Disbursement,46.1,Medium,8.79957,77.27296,train,True,Major Delay (6-18mo),210.0,True,True,1033.0,True
SNAP-000567-1,SIH26017-PRJ-000567,2019-09-17,Gujarat,Ahmedabad,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",26.51,3,2002.98,Mixed,False,2017-06-10,2025-03-10,2830,829,3,Survey & Measurement,22.2,486,5,5,0,False,0.0,False,0,False,False,82.3,18.6,,Partially Digitized,21,0.0,True,1,14,Low,Opposing,1,Delayed,19.9,True,,53.3,46.7,3,Survey & Measurement,31.2,Medium,22.86083,72.59953,train,True,Major Delay (6-18mo),374.0,True,True,304.0,True
SNAP-000568-1,SIH26017-PRJ-000568,2020-10-17,West Bengal,Kolkata,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1412.47,38,9576.0,Mixed,False,2017-06-25,2021-08-04,1501,1210,5,Final Declaration (Sec 19),44.4,591,5,5,0,False,7.2,False,0,False,False,72.3,24.3,,Partially Digitized,673,0.8,True,42,28,Low,Neutral,2,Delayed,38.7,False,27.7,20.0,80.0,5,Final Declaration (Sec 19),35.9,Medium,22.5687,88.51746,validation,,,,True,True,426.0,True
SNAP-000569-1,SIH26017-PRJ-000569,2023-02-09,Odisha,Sundargarh,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1180.95,32,4057.07,Agricultural,False,2022-02-08,2030-01-29,2912,366,3,Survey & Measurement,22.2,48,4,4,0,False,0.0,False,0,False,False,59.2,48.3,,Fully Digitized,119,0.0,True,5,30,Medium,Neutral,6,Insufficient,25.8,True,78.4,38.5,76.9,3,Survey & Measurement,34.7,Medium,22.13731,84.15324,test,,,,False,True,76.0,True
SNAP-000570-1,SIH26017-PRJ-000570,2020-07-27,Telangana,Warangal,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",2804.55,73,7632.96,Forest,False,2019-10-15,2021-06-08,602,286,2,Social Impact Assessment (SIA),11.1,64,5,3,2,True,0.0,False,0,False,False,54.3,47.8,51.0,Not Digitized,215,0.0,False,5,48,Low,Opposing,4,Insufficient,11.4,False,-14.7,0.0,100.0,2,Social Impact Assessment (SIA),45.4,Medium,18.06788,79.48193,validation,,,,True,True,47.0,True
SNAP-000570-2,SIH26017-PRJ-000570,2021-02-26,Telangana,Warangal,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",2804.55,73,7632.96,Forest,False,2019-10-15,2021-06-08,602,500,3,Survey & Measurement,22.2,111,5,5,0,False,0.0,False,0,False,False,52.4,47.1,51.0,Not Digitized,215,0.0,True,9,48,Low,Opposing,2,Insufficient,17.5,False,18.6,25.0,100.0,3,Survey & Measurement,31.1,Medium,18.06788,79.48193,validation,,,,True,True,136.0,True
SNAP-000571-1,SIH26017-PRJ-000571,2024-05-13,Assam,Dibrugarh,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",2011.77,51,14442.33,Government-Wasteland,False,2018-06-03,2025-09-16,2662,2171,7,Compensation Disbursement,66.7,486,4,4,0,False,54.8,True,3,True,True,56.9,41.6,47.3,Partially Digitized,754,30.6,True,95,42,Low,Opposing,10,Delayed,73.6,False,89.7,33.3,75.0,7,Compensation Disbursement,79.4,Critical,27.29105,94.62722,train,False,Minor Delay (<=6mo),102.0,True,True,987.0,True
SNAP-000572-1,SIH26017-PRJ-000572,2025-09-30,Telangana,Warangal,National Highway,NHAI,Linear,"National Highways Act, 1956",119.86,7,4220.3,Forest,False,2024-06-23,2026-04-26,672,464,4,Draft Declaration,33.3,194,6,6,0,False,0.0,False,0,False,False,72.1,26.8,,Partially Digitized,9,0.0,True,0,14,Low,Neutral,1,Adequate,26.9,False,31.9,66.7,66.7,4,Draft Declaration,25.7,Low,17.94942,79.57049,train,,,,False,True,104.0,True
SNAP-000573-1,SIH26017-PRJ-000573,2017-11-22,Madhya Pradesh,Jabalpur,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",18.87,5,540.62,Government-Wasteland,False,2017-05-07,2018-11-25,567,199,4,Draft Declaration,33.3,-77,4,3,1,True,0.0,False,0,False,False,75.4,17.0,,Fully Digitized,2,0.0,True,0,5,Low,Supportive,0,Adequate,30.6,True,-34.0,100.0,0.0,4,Draft Declaration,7.7,Low,23.04556,80.10409,train,False,On-Time,-16.0,True,False,-26.0,True
SNAP-000573-2,SIH26017-PRJ-000573,2018-05-19,Madhya Pradesh,Jabalpur,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",18.87,5,540.62,Government-Wasteland,False,2017-05-07,2018-11-25,567,377,7,Compensation Disbursement,66.7,-175,4,4,0,False,39.4,False,0,False,False,78.4,16.7,,Fully Digitized,2,42.5,True,0,5,Low,Supportive,1,Adequate,71.3,True,-4.8,50.0,50.0,7,Compensation Disbursement,8.4,Low,23.04556,80.10409,train,False,On-Time,-16.0,True,False,3.0,True
SNAP-000574-1,SIH26017-PRJ-000574,2018-06-13,West Bengal,Purba Bardhaman,National Highway,NHAI,Linear,"National Highways Act, 1956",35.69,3,2680.33,Agricultural,False,2017-10-16,2020-03-03,869,240,3,Survey & Measurement,22.2,23,5,3,2,True,0.0,False,0,False,False,74.2,29.3,,Partially Digitized,4,0.0,True,0,12,Low,Neutral,2,Delayed,29.1,True,104.0,50.0,66.7,3,Survey & Measurement,19.5,Low,23.52179,87.93763,train,False,On-Time,2.0,True,True,46.0,True
SNAP-000574-2,SIH26017-PRJ-000574,2019-05-08,West Bengal,Purba Bardhaman,National Highway,NHAI,Linear,"National Highways Act, 1956",35.69,3,2680.33,Agricultural,False,2017-10-16,2020-03-03,869,569,7,Compensation Disbursement,66.7,89,5,5,0,False,33.7,False,0,False,False,74.4,30.3,,Partially Digitized,4,30.4,True,0,12,Low,Neutral,1,Delayed,64.2,True,104.0,66.7,55.6,7,Compensation Disbursement,16.5,Low,23.52179,87.93763,train,False,On-Time,2.0,True,False,2.0,True
SNAP-000575-1,SIH26017-PRJ-000575,2024-09-10,Uttar Pradesh,Varanasi,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",33.39,2,714.75,Homestead-Residential,False,2023-10-24,2024-05-11,200,322,2,Social Impact Assessment (SIA),22.2,-17,4,3,1,True,0.0,False,0,False,False,81.1,17.4,,Partially Digitized,14,0.0,True,0,5,Low,Neutral,0,Delayed,18.3,True,37.8,76.7,48.8,3,Survey & Measurement,13.6,Low,25.07572,82.98434,train,,,,True,True,,True
SNAP-000576-1,SIH26017-PRJ-000576,2020-03-02,Bihar,Patna,National Highway,NHAI,Linear,"National Highways Act, 1956",175.97,3,158.0,Homestead-Residential,False,2018-06-22,2020-08-08,778,619,7,Compensation Disbursement,66.7,85,4,4,0,False,26.5,False,0,False,False,60.8,36.8,,Partially Digitized,79,20.4,True,5,9,Low,Supportive,4,Delayed,77.3,False,30.2,60.0,60.0,7,Compensation Disbursement,18.5,Low,25.6877,85.21136,train,False,On-Time,-3.0,True,False,-45.0,True
SNAP-000577-1,SIH26017-PRJ-000577,2018-07-17,Kerala,Thiruvananthapuram,National Highway,NHAI,Linear,"National Highways Act, 1956",262.02,11,1064.94,Agricultural,False,2016-01-17,2023-11-30,2874,912,4,Draft Declaration,33.3,665,5,5,0,False,0.0,False,0,False,False,69.8,20.8,,Partially Digitized,15,0.0,True,1,14,Medium,Opposing,4,Insufficient,31.1,False,,50.0,66.7,4,Draft Declaration,39.8,Medium,8.55433,77.00259,train,True,Major Delay (6-18mo),206.0,True,True,154.0,True
SNAP-000577-2,SIH26017-PRJ-000577,2021-08-01,Kerala,Thiruvananthapuram,National Highway,NHAI,Linear,"National Highways Act, 1956",262.02,11,1064.94,Agricultural,False,2016-01-17,2023-11-30,2874,2023,7,Compensation Disbursement,66.7,1351,5,5,0,False,51.9,True,1,False,True,75.8,19.4,,Partially Digitized,15,29.1,True,2,14,Medium,Opposing,5,Delayed,55.6,False,-6.0,66.7,61.9,7,Compensation Disbursement,33.5,Medium,8.55433,77.00259,train,True,Major Delay (6-18mo),206.0,True,True,414.0,True
SNAP-000578-1,SIH26017-PRJ-000578,2017-03-01,Odisha,Khordha,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",89.93,7,1205.0,Agricultural,False,2015-11-20,2019-01-12,1149,467,4,Draft Declaration,33.3,199,4,4,0,False,0.0,False,0,False,False,86.7,15.4,,Not Digitized,10,0.0,True,0,6,Low,Neutral,0,Delayed,27.8,False,,,,4,Draft Declaration,28.9,Low,20.57118,85.47891,train,False,Minor Delay (<=6mo),45.0,True,True,61.0,True
