project_id,stage_id,stage_name,planned_start_date,planned_end_date,actual_start_date,actual_end_date,status,percent_complete,delay_days,stage_owner_department
SIH26017-PRJ-000448,2,Social Impact Assessment (SIA),2021-12-27,2022-04-21,2021-12-27,2022-08-22,Completed,100.0,123.0,District Collectorate
SIH26017-PRJ-000448,3,Survey & Measurement,2022-08-27,2022-10-28,2022-08-27,2023-01-29,Completed,100.0,93.0,District Collectorate
SIH26017-PRJ-000448,4,Draft Declaration,2023-02-01,2023-03-27,2023-02-01,2023-07-04,Completed,100.0,99.0,Implementing Agency
SIH26017-PRJ-000448,5,Final Declaration (Sec 19),2023-07-09,2023-09-17,2023-07-09,2024-02-09,Completed,100.0,145.0,Revenue Dept
SIH26017-PRJ-000448,6,Award Declaration (Sec 23),2024-02-15,2024-05-26,2024-02-15,2026-05-04,Completed,100.0,708.0,LA Branch
SIH26017-PRJ-000448,7,Compensation Disbursement,2026-05-10,2026-10-20,2026-05-10,,In Progress,59.5,,Implementing Agency
SIH26017-PRJ-000448,8,Possession,2027-11-26,2028-02-03,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000448,9,Mutation & Handover,2028-06-06,2028-08-02,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000449,1,Preliminary Notification (Sec 11),2018-09-23,2018-11-17,2018-09-23,2018-10-26,Completed,100.0,-22.0,Implementing Agency
SIH26017-PRJ-000449,2,Social Impact Assessment (SIA),2018-10-27,2019-02-01,2018-10-27,2019-03-05,Completed,100.0,32.0,Implementing Agency
SIH26017-PRJ-000449,3,Survey & Measurement,2019-03-12,2019-05-26,2019-03-12,2019-06-06,Completed,100.0,11.0,District Collectorate
SIH26017-PRJ-000449,4,Draft Declaration,2019-06-12,2019-08-02,2019-06-12,2019-07-27,Completed,100.0,-6.0,LA Branch
SIH26017-PRJ-000449,5,Final Declaration (Sec 19),2019-07-31,2019-10-24,2019-07-31,2019-09-23,Completed,100.0,-31.0,District Collectorate
SIH26017-PRJ-000449,6,Award Declaration (Sec 23),2019-09-29,2019-12-21,2019-09-29,2020-01-18,Completed,100.0,28.0,Implementing Agency
SIH26017-PRJ-000449,7,Compensation Disbursement,2020-01-20,2020-06-27,2020-01-20,2020-08-08,Completed,100.0,42.0,District Collectorate
SIH26017-PRJ-000449,8,Possession,2020-08-16,2020-10-24,2020-08-16,2020-11-03,Completed,100.0,10.0,LA Branch
SIH26017-PRJ-000449,9,Mutation & Handover,2020-11-06,2020-12-27,2020-11-06,2021-01-21,Completed,100.0,25.0,LA Branch
SIH26017-PRJ-000450,1,Preliminary Notification (Sec 11),2021-10-02,2021-11-20,2021-10-02,2021-11-26,Completed,100.0,6.0,Revenue Dept
SIH26017-PRJ-000450,2,Social Impact Assessment (SIA),2021-11-29,2022-03-18,2021-11-29,2022-04-02,Completed,100.0,15.0,Implementing Agency
SIH26017-PRJ-000450,3,Survey & Measurement,2022-04-04,2022-06-16,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000450,4,Draft Declaration,2022-04-04,2022-05-23,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000450,5,Final Declaration (Sec 19),2022-04-04,2022-06-17,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000450,6,Award Declaration (Sec 23),2022-04-04,2022-07-01,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000450,7,Compensation Disbursement,2022-04-04,2022-09-02,,,Stalled,0.0,,Implementing Agency
SIH26017-PRJ-000450,8,Possession,2022-04-04,2022-06-10,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000450,9,Mutation & Handover,2022-04-04,2022-05-30,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000451,1,Preliminary Notification (Sec 11),2018-04-07,2018-06-12,2018-04-07,2018-10-08,Completed,100.0,118.0,District Collectorate
SIH26017-PRJ-000451,2,Social Impact Assessment (SIA),2018-10-10,2019-02-09,2018-10-10,2019-07-14,Completed,100.0,155.0,District Collectorate
SIH26017-PRJ-000451,3,Survey & Measurement,2019-07-17,2019-10-05,2019-07-17,2020-01-08,Completed,100.0,95.0,Implementing Agency
SIH26017-PRJ-000451,4,Draft Declaration,2020-01-12,2020-03-19,2020-01-12,2020-08-12,Completed,100.0,146.0,District Collectorate
SIH26017-PRJ-000451,5,Final Declaration (Sec 19),2020-08-16,2020-11-12,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000451,6,Award Declaration (Sec 23),2020-08-16,2020-11-30,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000451,7,Compensation Disbursement,2020-08-16,2021-02-07,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000451,8,Possession,2020-08-16,2020-11-12,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000451,9,Mutation & Handover,2020-08-16,2020-10-14,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000452,1,Preliminary Notification (Sec 11),2024-09-02,2024-10-29,2024-09-02,2024-11-11,Completed,100.0,13.0,Revenue Dept
SIH26017-PRJ-000452,2,Social Impact Assessment (SIA),2024-11-14,2025-02-22,2024-11-14,2025-03-11,Completed,100.0,17.0,Implementing Agency
SIH26017-PRJ-000452,3,Survey & Measurement,2025-03-14,2025-05-29,2025-03-14,2025-07-20,Completed,100.0,52.0,LA Branch
SIH26017-PRJ-000452,4,Draft Declaration,2025-07-24,2025-09-19,2025-07-24,2025-10-13,Completed,100.0,24.0,District Collectorate
SIH26017-PRJ-000452,5,Final Declaration (Sec 19),2025-10-18,2026-01-02,2025-10-18,2025-11-27,Completed,100.0,-36.0,District Collectorate
SIH26017-PRJ-000452,6,Award Declaration (Sec 23),2025-11-30,2026-02-27,2025-11-30,2026-03-22,Completed,100.0,23.0,Revenue Dept
SIH26017-PRJ-000452,7,Compensation Disbursement,2026-03-27,2026-08-08,2026-03-27,2026-06-27,Completed,100.0,-42.0,LA Branch
SIH26017-PRJ-000452,8,Possession,2026-07-04,2026-09-20,2026-07-04,,In Progress,53.8,,Revenue Dept
SIH26017-PRJ-000452,9,Mutation & Handover,2026-08-29,2026-10-16,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000453,1,Preliminary Notification (Sec 11),2016-04-10,2016-05-28,2016-04-10,2016-08-15,Completed,100.0,79.0,District Collectorate
SIH26017-PRJ-000453,2,Social Impact Assessment (SIA),2016-08-17,2016-12-01,2016-08-17,2016-11-23,Completed,100.0,-8.0,Revenue Dept
SIH26017-PRJ-000453,3,Survey & Measurement,2016-11-26,2017-02-09,2016-11-26,2017-02-27,Completed,100.0,18.0,District Collectorate
SIH26017-PRJ-000453,4,Draft Declaration,2017-03-02,2017-04-26,2017-03-02,2017-06-07,Completed,100.0,42.0,LA Branch
SIH26017-PRJ-000453,5,Final Declaration (Sec 19),2017-06-11,2017-08-18,2017-06-11,2017-09-12,Completed,100.0,25.0,District Collectorate
SIH26017-PRJ-000453,6,Award Declaration (Sec 23),2017-09-17,2017-12-24,2017-09-17,2018-03-17,Completed,100.0,83.0,District Collectorate
SIH26017-PRJ-000453,7,Compensation Disbursement,2018-03-22,2018-08-06,2018-03-22,2018-11-29,Completed,100.0,115.0,LA Branch
SIH26017-PRJ-000453,8,Possession,2018-12-06,2019-02-18,2018-12-06,2019-06-28,Completed,100.0,130.0,District Collectorate
SIH26017-PRJ-000453,9,Mutation & Handover,2019-07-02,2019-08-24,2019-07-02,2019-12-23,Completed,100.0,121.0,District Collectorate
SIH26017-PRJ-000454,1,Preliminary Notification (Sec 11),2020-03-09,2020-05-13,2020-03-09,2020-06-04,Completed,100.0,22.0,District Collectorate
SIH26017-PRJ-000454,2,Social Impact Assessment (SIA),2020-06-09,2020-10-05,2020-06-09,2021-02-12,Completed,100.0,130.0,District Collectorate
SIH26017-PRJ-000454,3,Survey & Measurement,2021-02-17,2021-05-13,2021-02-17,2021-08-03,Completed,100.0,82.0,District Collectorate
SIH26017-PRJ-000454,4,Draft Declaration,2021-08-07,2021-10-06,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000454,5,Final Declaration (Sec 19),2021-08-07,2021-10-27,,,Stalled,0.0,,Implementing Agency
SIH26017-PRJ-000454,6,Award Declaration (Sec 23),2021-08-07,2021-11-18,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000454,7,Compensation Disbursement,2021-08-07,2022-01-08,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000454,8,Possession,2021-08-07,2021-10-21,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000454,9,Mutation & Handover,2021-08-07,2021-10-03,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000455,1,Preliminary Notification (Sec 11),2018-11-10,2019-01-09,2018-11-10,2019-01-03,Completed,100.0,-6.0,Revenue Dept
SIH26017-PRJ-000455,2,Social Impact Assessment (SIA),2019-01-06,2019-05-28,2019-01-06,2019-05-11,Completed,100.0,-17.0,District Collectorate
SIH26017-PRJ-000455,3,Survey & Measurement,2019-05-15,2019-08-13,2019-05-15,2020-06-14,Completed,100.0,306.0,LA Branch
SIH26017-PRJ-000455,4,Draft Declaration,2020-06-16,2020-08-16,2020-06-16,2021-05-22,Completed,100.0,279.0,District Collectorate
SIH26017-PRJ-000455,5,Final Declaration (Sec 19),2021-05-23,2021-08-16,2021-05-23,2022-06-17,Completed,100.0,305.0,Revenue Dept
SIH26017-PRJ-000455,6,Award Declaration (Sec 23),2022-06-25,2022-10-20,2022-06-25,2023-07-31,Completed,100.0,284.0,Revenue Dept
SIH26017-PRJ-000455,7,Compensation Disbursement,2023-08-02,2024-02-10,2023-08-02,2025-02-02,Completed,100.0,358.0,LA Branch
SIH26017-PRJ-000455,8,Possession,2025-02-05,2025-04-25,2025-02-05,2025-05-23,Completed,100.0,28.0,Revenue Dept
SIH26017-PRJ-000455,9,Mutation & Handover,2025-05-25,2025-08-07,2025-05-25,2025-10-10,Completed,100.0,64.0,District Collectorate
SIH26017-PRJ-000456,1,Preliminary Notification (Sec 11),2017-03-30,2017-05-23,2017-03-30,2017-04-27,Completed,100.0,-26.0,District Collectorate
SIH26017-PRJ-000456,2,Social Impact Assessment (SIA),2017-05-01,2017-08-09,2017-05-01,2017-10-25,Completed,100.0,77.0,Revenue Dept
SIH26017-PRJ-000456,3,Survey & Measurement,2017-10-30,2018-01-03,2017-10-30,2018-01-19,Completed,100.0,16.0,District Collectorate
SIH26017-PRJ-000456,4,Draft Declaration,2018-01-20,2018-03-08,2018-01-20,2018-04-23,Completed,100.0,46.0,Implementing Agency
SIH26017-PRJ-000456,5,Final Declaration (Sec 19),2018-04-25,2018-06-29,2018-04-25,2018-07-28,Completed,100.0,29.0,Revenue Dept
SIH26017-PRJ-000456,6,Award Declaration (Sec 23),2018-08-03,2018-11-08,2018-08-03,2019-02-28,Completed,100.0,112.0,Implementing Agency
SIH26017-PRJ-000456,7,Compensation Disbursement,2019-03-04,2019-08-04,2019-03-04,2019-12-18,Completed,100.0,136.0,Revenue Dept
SIH26017-PRJ-000456,8,Possession,2019-12-22,2020-03-05,2019-12-22,2020-04-09,Completed,100.0,35.0,LA Branch
SIH26017-PRJ-000456,9,Mutation & Handover,2020-04-10,2020-05-29,2020-04-10,2020-06-27,Completed,100.0,29.0,Revenue Dept
SIH26017-PRJ-000457,1,Preliminary Notification (Sec 11),2021-01-19,2021-03-19,2021-01-19,2021-05-20,Completed,100.0,62.0,Revenue Dept
SIH26017-PRJ-000457,2,Social Impact Assessment (SIA),2021-05-24,2021-09-15,2021-05-24,2022-04-08,Completed,100.0,205.0,District Collectorate
SIH26017-PRJ-000457,3,Survey & Measurement,2022-04-13,2022-07-08,2022-04-13,2023-05-02,Completed,100.0,298.0,District Collectorate
SIH26017-PRJ-000457,4,Draft Declaration,2023-05-05,2023-07-07,2023-05-05,2024-06-04,Completed,100.0,333.0,LA Branch
SIH26017-PRJ-000457,5,Final Declaration (Sec 19),2024-06-08,2024-08-20,2024-06-08,2024-12-30,Completed,100.0,132.0,LA Branch
SIH26017-PRJ-000457,6,Award Declaration (Sec 23),2025-01-04,2025-04-05,2025-01-04,2025-10-13,Completed,100.0,191.0,District Collectorate
SIH26017-PRJ-000457,7,Compensation Disbursement,2025-10-15,2026-03-25,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000457,8,Possession,2025-10-15,2026-01-03,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000457,9,Mutation & Handover,2025-10-15,2025-12-05,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000458,1,Preliminary Notification (Sec 11),2015-10-05,2015-11-21,2015-10-05,2016-01-26,Completed,100.0,66.0,District Collectorate
SIH26017-PRJ-000458,2,Social Impact Assessment (SIA),2016-01-28,2016-06-01,2016-01-28,2016-11-11,Completed,100.0,163.0,LA Branch
SIH26017-PRJ-000458,3,Survey & Measurement,2016-11-17,2017-01-24,2016-11-17,2017-08-06,Completed,100.0,194.0,LA Branch
SIH26017-PRJ-000458,4,Draft Declaration,2017-08-10,2017-09-27,2017-08-10,2018-02-15,Completed,100.0,141.0,District Collectorate
SIH26017-PRJ-000458,5,Final Declaration (Sec 19),2018-02-20,2018-05-06,2018-02-20,2019-05-15,Completed,100.0,374.0,LA Branch
SIH26017-PRJ-000458,6,Award Declaration (Sec 23),2019-05-16,2019-08-15,2019-05-16,2020-11-11,Completed,100.0,454.0,LA Branch
SIH26017-PRJ-000458,7,Compensation Disbursement,2020-11-17,2021-03-27,2020-11-17,2023-09-21,Completed,100.0,908.0,Revenue Dept
SIH26017-PRJ-000458,8,Possession,2023-09-26,2023-12-05,2023-09-26,2024-11-04,Completed,100.0,335.0,Implementing Agency
SIH26017-PRJ-000458,9,Mutation & Handover,2024-11-05,2024-12-27,2024-11-05,2025-08-17,Completed,100.0,233.0,District Collectorate
SIH26017-PRJ-000459,1,Preliminary Notification (Sec 11),2024-05-22,2024-07-22,2024-05-22,2024-07-10,Completed,100.0,-12.0,Implementing Agency
SIH26017-PRJ-000459,2,Social Impact Assessment (SIA),2024-07-13,2024-11-04,2024-07-13,2024-10-29,Completed,100.0,-6.0,Revenue Dept
SIH26017-PRJ-000459,3,Survey & Measurement,2024-11-03,2025-01-26,2024-11-03,2025-04-20,Completed,100.0,84.0,District Collectorate
SIH26017-PRJ-000459,4,Draft Declaration,2025-04-30,2025-07-03,2025-04-30,2025-09-01,Completed,100.0,60.0,Revenue Dept
SIH26017-PRJ-000459,5,Final Declaration (Sec 19),2025-09-06,2025-11-16,2025-09-06,2025-10-30,Completed,100.0,-17.0,LA Branch
SIH26017-PRJ-000459,6,Award Declaration (Sec 23),2025-11-02,2026-02-23,2025-11-02,2026-02-22,Completed,100.0,-1.0,Implementing Agency
SIH26017-PRJ-000459,7,Compensation Disbursement,2026-02-27,2026-08-14,2026-02-27,,In Progress,100.0,,District Collectorate
SIH26017-PRJ-000459,8,Possession,2026-12-03,2027-03-08,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000459,9,Mutation & Handover,2027-09-14,2027-11-26,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000460,1,Preliminary Notification (Sec 11),2016-07-28,2016-09-18,2016-07-28,2016-09-05,Completed,100.0,-13.0,District Collectorate
SIH26017-PRJ-000460,2,Social Impact Assessment (SIA),2016-09-06,2016-12-31,2016-09-06,2016-12-25,Completed,100.0,-6.0,Revenue Dept
SIH26017-PRJ-000460,3,Survey & Measurement,2016-12-31,2017-03-21,2016-12-31,2017-06-04,Completed,100.0,75.0,LA Branch
SIH26017-PRJ-000460,4,Draft Declaration,2017-06-07,2017-07-30,2017-06-07,2017-09-22,Completed,100.0,54.0,District Collectorate
SIH26017-PRJ-000460,5,Final Declaration (Sec 19),2017-09-28,2017-11-29,2017-09-28,2017-12-31,Completed,100.0,32.0,Revenue Dept
SIH26017-PRJ-000460,6,Award Declaration (Sec 23),2018-01-02,2018-04-02,2018-01-02,2018-05-26,Completed,100.0,54.0,LA Branch
SIH26017-PRJ-000460,7,Compensation Disbursement,2018-05-29,2018-11-02,2018-05-29,2019-01-17,Completed,100.0,76.0,LA Branch
SIH26017-PRJ-000460,8,Possession,2019-01-21,2019-04-06,2019-01-21,2019-04-15,Completed,100.0,9.0,District Collectorate
SIH26017-PRJ-000460,9,Mutation & Handover,2019-04-23,2019-06-17,2019-04-23,2019-05-31,Completed,100.0,-17.0,Implementing Agency
SIH26017-PRJ-000461,1,Preliminary Notification (Sec 11),2022-11-14,2023-01-13,2022-11-14,2023-02-24,Completed,100.0,42.0,Implementing Agency
SIH26017-PRJ-000461,2,Social Impact Assessment (SIA),2023-03-01,2023-07-07,2023-03-01,2024-06-19,Completed,100.0,348.0,LA Branch
SIH26017-PRJ-000461,3,Survey & Measurement,2024-06-21,2024-09-04,2024-06-21,2025-07-26,Completed,100.0,325.0,District Collectorate
SIH26017-PRJ-000461,4,Draft Declaration,2025-07-29,2025-09-21,2025-07-29,,In Progress,100.0,,Revenue Dept
SIH26017-PRJ-000461,5,Final Declaration (Sec 19),2026-10-07,2026-12-14,,,Not Started,0.0,,LA Branch
SIH26017-PRJ-000461,6,Award Declaration (Sec 23),2027-07-21,2027-10-31,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000461,7,Compensation Disbursement,2028-06-08,2028-10-30,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000461,8,Possession,2029-11-17,2030-01-30,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000461,9,Mutation & Handover,2030-04-29,2030-06-27,,,Not Started,0.0,,District Collectorate
SIH26017-PRJ-000462,1,Preliminary Notification (Sec 11),2023-01-16,2023-03-20,2023-01-16,2023-04-19,Completed,100.0,30.0,LA Branch
SIH26017-PRJ-000462,2,Social Impact Assessment (SIA),2023-04-22,2023-09-01,2023-04-22,2024-03-17,Completed,100.0,198.0,LA Branch
SIH26017-PRJ-000462,3,Survey & Measurement,2024-03-18,2024-06-04,2024-03-18,2024-09-24,Completed,100.0,112.0,Revenue Dept
SIH26017-PRJ-000462,4,Draft Declaration,2024-09-26,2024-12-01,2024-09-26,2025-05-22,Completed,100.0,172.0,District Collectorate
SIH26017-PRJ-000462,5,Final Declaration (Sec 19),2025-05-25,2025-08-18,2025-05-25,2026-06-10,Completed,100.0,296.0,Revenue Dept
SIH26017-PRJ-000462,6,Award Declaration (Sec 23),2026-06-14,2026-09-25,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000462,7,Compensation Disbursement,2026-06-14,2026-12-05,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000462,8,Possession,2026-06-14,2026-09-21,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000462,9,Mutation & Handover,2026-06-14,2026-08-19,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000463,1,Preliminary Notification (Sec 11),2023-02-26,2023-04-20,2023-02-26,2023-04-25,Completed,100.0,5.0,LA Branch
SIH26017-PRJ-000463,2,Social Impact Assessment (SIA),2023-04-30,2023-08-09,2023-04-30,2023-07-17,Completed,100.0,-23.0,Revenue Dept
SIH26017-PRJ-000463,3,Survey & Measurement,2023-07-24,2023-09-23,2023-07-24,2023-10-05,Completed,100.0,12.0,District Collectorate
SIH26017-PRJ-000463,4,Draft Declaration,2023-10-07,2023-11-25,2023-10-07,2023-11-02,Completed,100.0,-23.0,Implementing Agency
SIH26017-PRJ-000463,5,Final Declaration (Sec 19),2023-11-08,2024-01-24,2023-11-08,2024-01-20,Completed,100.0,-4.0,LA Branch
SIH26017-PRJ-000463,6,Award Declaration (Sec 23),2024-01-23,2024-04-16,2024-01-23,2024-04-16,Completed,100.0,0.0,LA Branch
SIH26017-PRJ-000463,7,Compensation Disbursement,2024-04-19,2024-09-21,2024-04-19,2024-07-06,Completed,100.0,-77.0,District Collectorate
SIH26017-PRJ-000463,8,Possession,2024-07-10,2024-09-25,2024-07-10,2024-09-12,Completed,100.0,-13.0,Revenue Dept
SIH26017-PRJ-000463,9,Mutation & Handover,2024-09-17,2024-11-10,2024-09-17,2024-11-17,Completed,100.0,7.0,Revenue Dept
SIH26017-PRJ-000464,1,Preliminary Notification (Sec 11),2017-12-21,2018-02-03,2017-12-21,2018-03-17,Completed,100.0,42.0,Revenue Dept
SIH26017-PRJ-000464,2,Social Impact Assessment (SIA),2018-03-23,2018-07-11,2018-03-23,2018-08-16,Completed,100.0,36.0,Revenue Dept
SIH26017-PRJ-000464,3,Survey & Measurement,2018-08-20,2018-10-29,2018-08-20,2019-01-26,Completed,100.0,89.0,Revenue Dept
SIH26017-PRJ-000464,4,Draft Declaration,2019-01-31,2019-03-26,2019-01-31,2019-05-05,Completed,100.0,40.0,District Collectorate
SIH26017-PRJ-000464,5,Final Declaration (Sec 19),2019-05-12,2019-07-19,2019-05-12,2019-08-11,Completed,100.0,23.0,Revenue Dept
SIH26017-PRJ-000464,6,Award Declaration (Sec 23),2019-08-17,2019-11-13,2019-08-17,2019-12-18,Completed,100.0,35.0,LA Branch
SIH26017-PRJ-000464,7,Compensation Disbursement,2019-12-24,2020-05-06,2019-12-24,2020-07-11,Completed,100.0,66.0,District Collectorate
SIH26017-PRJ-000464,8,Possession,2020-07-16,2020-09-21,2020-07-16,2020-10-31,Completed,100.0,40.0,LA Branch
SIH26017-PRJ-000464,9,Mutation & Handover,2020-11-05,2020-12-28,2020-11-05,2020-12-27,Completed,100.0,-1.0,District Collectorate
SIH26017-PRJ-000465,1,Preliminary Notification (Sec 11),2018-12-18,2019-02-25,2018-12-18,2019-04-16,Completed,100.0,50.0,District Collectorate
SIH26017-PRJ-000465,2,Social Impact Assessment (SIA),2019-04-21,2019-08-27,2019-04-21,2020-03-20,Completed,100.0,206.0,LA Branch
SIH26017-PRJ-000465,3,Survey & Measurement,2020-03-25,2020-06-19,,,Stalled,0.0,,Revenue Dept
SIH26017-PRJ-000465,4,Draft Declaration,2020-03-25,2020-05-22,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000465,5,Final Declaration (Sec 19),2020-03-25,2020-06-14,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000465,6,Award Declaration (Sec 23),2020-03-25,2020-07-07,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000465,7,Compensation Disbursement,2020-03-25,2020-09-12,,,Stalled,0.0,,LA Branch
SIH26017-PRJ-000465,8,Possession,2020-03-25,2020-06-06,,,Stalled,0.0,,Implementing Agency
SIH26017-PRJ-000465,9,Mutation & Handover,2020-03-25,2020-05-31,,,Stalled,0.0,,District Collectorate
SIH26017-PRJ-000466,1,Preliminary Notification (Sec 11),2021-12-31,2022-02-19,2021-12-31,2022-02-26,Completed,100.0,7.0,Revenue Dept
SIH26017-PRJ-000466,2,Social Impact Assessment (SIA),2022-03-05,2022-07-07,2022-03-05,2022-09-01,Completed,100.0,56.0,District Collectorate
SIH26017-PRJ-000466,3,Survey & Measurement,2022-09-02,2022-11-09,2022-09-02,2022-11-11,Completed,100.0,2.0,District Collectorate
SIH26017-PRJ-000466,4,Draft Declaration,2022-11-16,2023-01-06,2022-11-16,2023-02-05,Completed,100.0,30.0,Revenue Dept
SIH26017-PRJ-000466,5,Final Declaration (Sec 19),2023-02-11,2023-04-24,2023-02-11,2023-04-22,Completed,100.0,-2.0,Revenue Dept
SIH26017-PRJ-000466,6,Award Declaration (Sec 23),2023-04-24,2023-07-29,2023-04-24,2024-02-15,Completed,100.0,201.0,District Collectorate
SIH26017-PRJ-000466,7,Compensation Disbursement,2024-02-21,2024-07-15,2024-02-21,2025-10-01,Completed,100.0,443.0,District Collectorate
SIH26017-PRJ-000466,8,Possession,2025-10-04,2025-12-08,2025-10-04,2026-03-28,Completed,100.0,110.0,LA Branch
SIH26017-PRJ-000466,9,Mutation & Handover,2026-03-30,2026-05-17,2026-03-30,2026-08-06,Completed,100.0,81.0,District Collectorate
SIH26017-PRJ-000467,1,Preliminary Notification (Sec 11),2021-07-15,2021-09-16,2021-07-15,2021-08-31,Completed,100.0,-16.0,Implementing Agency
SIH26017-PRJ-000467,2,Social Impact Assessment (SIA),2021-09-06,2022-01-30,2021-09-06,2022-09-24,Completed,100.0,237.0,Implementing Agency
SIH26017-PRJ-000467,3,Survey & Measurement,2022-09-29,2022-12-19,2022-09-29,2023-03-28,Completed,100.0,99.0,District Collectorate
