project_id,approval_type,required_flag,applied_date,approved_date,status,approving_authority,days_taken,is_critical_path_approval
SIH26017-PRJ-000551,Wildlife Clearance,True,2023-09-04,2024-06-16,Approved,State Forest Dept,286.0,False
SIH26017-PRJ-000551,Environmental Clearance,True,2023-06-21,2024-04-10,Approved,State Environment Dept / MoEFCC,294.0,True
SIH26017-PRJ-000551,Ministry Approval,True,2023-10-08,2024-04-29,Approved,Concerned Central Ministry,204.0,False
SIH26017-PRJ-000552,SIA Approval,True,2017-11-11,2018-02-12,Approved,District Collector,93.0,True
SIH26017-PRJ-000552,State Govt Approval,True,2017-11-15,2018-02-06,Approved,State Government,83.0,True
SIH26017-PRJ-000552,District Collector Approval,True,2017-11-01,2017-11-30,Approved,District Collector,29.0,False
SIH26017-PRJ-000552,Environmental Clearance,True,2018-01-15,2018-05-31,Approved,State Environment Dept / MoEFCC,136.0,True
SIH26017-PRJ-000552,Ministry Approval,True,2018-02-02,2018-04-21,Approved,Concerned Central Ministry,78.0,False
SIH26017-PRJ-000553,SIA Approval,True,2020-12-06,2021-02-21,Approved,District Collector,77.0,True
SIH26017-PRJ-000553,State Govt Approval,True,2020-12-14,2021-03-04,Approved,State Government,80.0,True
SIH26017-PRJ-000553,District Collector Approval,True,2020-12-04,2021-01-09,Approved,District Collector,36.0,False
SIH26017-PRJ-000553,Environmental Clearance,True,2021-03-09,2021-11-09,Approved,State Environment Dept / MoEFCC,245.0,True
SIH26017-PRJ-000554,SIA Approval,True,2015-10-22,2016-01-05,Approved,District Collector,75.0,True
SIH26017-PRJ-000554,State Govt Approval,True,2015-11-03,2016-01-05,Approved,State Government,63.0,True
SIH26017-PRJ-000554,District Collector Approval,True,2015-09-13,2015-10-05,Approved,District Collector,22.0,False
SIH26017-PRJ-000554,Environmental Clearance,True,2015-11-10,2016-10-17,Approved,State Environment Dept / MoEFCC,342.0,True
SIH26017-PRJ-000554,Defence NOC,True,2015-12-29,2016-05-04,Approved,Ministry of Defence,127.0,False
SIH26017-PRJ-000555,SIA Approval,True,2024-06-01,2024-09-23,Approved,District Collector,114.0,True
SIH26017-PRJ-000555,State Govt Approval,True,2024-07-06,2024-09-10,Approved,State Government,66.0,True
SIH26017-PRJ-000555,District Collector Approval,True,2024-05-07,2024-06-08,Approved,District Collector,32.0,False
SIH26017-PRJ-000555,Environmental Clearance,True,2024-09-03,2025-06-01,Approved,State Environment Dept / MoEFCC,271.0,True
SIH26017-PRJ-000555,Ministry Approval,True,2024-10-01,2025-05-01,Approved,Concerned Central Ministry,212.0,False
SIH26017-PRJ-000556,SIA Approval,True,2022-02-03,2022-06-04,Approved,District Collector,121.0,True
SIH26017-PRJ-000556,State Govt Approval,True,2022-02-04,2022-05-19,Approved,State Government,104.0,True
SIH26017-PRJ-000556,District Collector Approval,True,2022-02-03,2022-02-26,Approved,District Collector,23.0,False
SIH26017-PRJ-000556,Environmental Clearance,True,2022-03-29,2022-08-27,Approved,State Environment Dept / MoEFCC,151.0,True
SIH26017-PRJ-000557,SIA Approval,True,2018-09-11,2018-12-23,Approved,District Collector,103.0,True
SIH26017-PRJ-000557,State Govt Approval,True,2018-10-12,2019-01-05,Approved,State Government,85.0,True
SIH26017-PRJ-000557,District Collector Approval,True,2018-08-12,2018-10-21,Approved,District Collector,70.0,False
SIH26017-PRJ-000557,Environmental Clearance,True,2018-11-15,2019-07-20,Approved,State Environment Dept / MoEFCC,247.0,True
SIH26017-PRJ-000558,SIA Approval,True,2020-02-23,2020-06-19,Approved,District Collector,117.0,True
SIH26017-PRJ-000558,State Govt Approval,True,2020-03-27,,Rejected,State Government,,True
SIH26017-PRJ-000558,District Collector Approval,True,2020-02-14,2020-03-28,Approved,District Collector,43.0,False
SIH26017-PRJ-000558,Environmental Clearance,True,2020-06-07,2021-05-21,Approved,State Environment Dept / MoEFCC,348.0,True
SIH26017-PRJ-000558,Ministry Approval,True,2020-07-13,2021-02-07,Approved,Concerned Central Ministry,209.0,False
SIH26017-PRJ-000559,SIA Approval,True,2024-10-10,2024-12-16,Approved,District Collector,67.0,True
SIH26017-PRJ-000559,State Govt Approval,True,2024-10-09,2025-01-07,Approved,State Government,90.0,True
SIH26017-PRJ-000559,District Collector Approval,True,2024-09-16,2024-10-29,Approved,District Collector,43.0,False
SIH26017-PRJ-000559,Environmental Clearance,True,2024-10-30,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000560,SIA Approval,True,2016-12-15,2017-05-20,Approved,District Collector,156.0,True
SIH26017-PRJ-000560,State Govt Approval,True,2017-01-29,2017-04-26,Approved,State Government,87.0,True
SIH26017-PRJ-000560,District Collector Approval,True,2016-12-06,2017-02-05,Approved,District Collector,61.0,False
SIH26017-PRJ-000560,Environmental Clearance,True,2017-04-15,2017-10-17,Approved,State Environment Dept / MoEFCC,185.0,True
SIH26017-PRJ-000560,Ministry Approval,True,2017-05-02,2018-02-16,Approved,Concerned Central Ministry,290.0,False
SIH26017-PRJ-000561,SIA Approval,True,2023-12-26,2024-03-20,Approved,District Collector,85.0,True
SIH26017-PRJ-000561,State Govt Approval,True,2024-01-01,2024-02-10,Approved,State Government,40.0,True
SIH26017-PRJ-000561,District Collector Approval,True,2024-01-01,2024-02-05,Approved,District Collector,35.0,False
SIH26017-PRJ-000561,Environmental Clearance,True,2024-02-13,2024-10-08,Approved,State Environment Dept / MoEFCC,238.0,True
SIH26017-PRJ-000561,Ministry Approval,True,2024-02-27,2024-09-15,Approved,Concerned Central Ministry,201.0,False
SIH26017-PRJ-000562,SIA Approval,True,2020-10-07,2020-11-16,Approved,District Collector,40.0,True
SIH26017-PRJ-000562,State Govt Approval,True,2020-10-08,2021-01-11,Approved,State Government,95.0,True
SIH26017-PRJ-000562,District Collector Approval,True,2020-10-01,2020-10-28,Approved,District Collector,27.0,False
SIH26017-PRJ-000562,Environmental Clearance,True,2020-12-27,2021-09-26,Approved,State Environment Dept / MoEFCC,273.0,True
SIH26017-PRJ-000563,SIA Approval,True,2022-07-16,2022-09-13,Approved,District Collector,59.0,True
SIH26017-PRJ-000563,State Govt Approval,True,2022-08-30,2022-12-16,Approved,State Government,108.0,True
SIH26017-PRJ-000563,District Collector Approval,True,2022-07-08,2022-09-14,Approved,District Collector,68.0,False
SIH26017-PRJ-000563,Environmental Clearance,True,2022-08-21,2023-01-28,Approved,State Environment Dept / MoEFCC,160.0,True
SIH26017-PRJ-000564,SIA Approval,True,2020-06-12,2020-10-19,Approved,District Collector,129.0,True
SIH26017-PRJ-000564,State Govt Approval,True,2020-05-27,2020-07-13,Approved,State Government,47.0,True
SIH26017-PRJ-000564,District Collector Approval,True,2020-06-08,2020-07-14,Approved,District Collector,36.0,False
SIH26017-PRJ-000564,Environmental Clearance,True,2020-10-15,2021-10-20,Approved,State Environment Dept / MoEFCC,370.0,True
SIH26017-PRJ-000565,SIA Approval,True,2016-01-08,2016-03-23,Approved,District Collector,75.0,True
SIH26017-PRJ-000565,State Govt Approval,True,2016-02-12,2016-06-19,Approved,State Government,128.0,True
SIH26017-PRJ-000565,District Collector Approval,True,2016-01-14,2016-02-11,Approved,District Collector,28.0,False
SIH26017-PRJ-000565,Environmental Clearance,True,2016-04-08,2016-10-10,Approved,State Environment Dept / MoEFCC,185.0,True
SIH26017-PRJ-000565,Ministry Approval,True,2016-06-13,2017-02-09,Approved,Concerned Central Ministry,241.0,False
SIH26017-PRJ-000566,SIA Approval,True,2015-08-24,2015-11-27,Approved,District Collector,95.0,True
SIH26017-PRJ-000566,State Govt Approval,True,2015-09-13,2015-12-12,Approved,State Government,90.0,True
SIH26017-PRJ-000566,District Collector Approval,True,2015-09-17,,Rejected,District Collector,,False
SIH26017-PRJ-000566,Environmental Clearance,True,2015-10-20,2016-05-29,Approved,State Environment Dept / MoEFCC,222.0,True
SIH26017-PRJ-000567,SIA Approval,True,2017-07-25,2017-10-27,Approved,District Collector,94.0,True
SIH26017-PRJ-000567,State Govt Approval,True,2017-08-14,2017-11-28,Approved,State Government,106.0,True
SIH26017-PRJ-000567,District Collector Approval,True,2017-07-20,2017-09-21,Approved,District Collector,63.0,False
SIH26017-PRJ-000567,Environmental Clearance,True,2017-10-08,2019-04-30,Approved,State Environment Dept / MoEFCC,569.0,True
SIH26017-PRJ-000567,Defence NOC,True,2017-09-03,2018-01-31,Approved,Ministry of Defence,150.0,False
SIH26017-PRJ-000568,SIA Approval,True,2017-07-26,2017-09-10,Approved,District Collector,46.0,True
SIH26017-PRJ-000568,State Govt Approval,True,2017-09-06,2017-11-12,Approved,State Government,67.0,True
SIH26017-PRJ-000568,District Collector Approval,True,2017-08-08,2017-09-12,Approved,District Collector,35.0,False
SIH26017-PRJ-000568,Environmental Clearance,True,2017-10-25,2018-05-31,Approved,State Environment Dept / MoEFCC,218.0,True
SIH26017-PRJ-000568,Ministry Approval,True,2018-01-05,2018-07-29,Approved,Concerned Central Ministry,205.0,False
SIH26017-PRJ-000569,SIA Approval,True,2022-02-27,2022-05-13,Approved,District Collector,75.0,True
SIH26017-PRJ-000569,State Govt Approval,True,2022-04-16,2022-07-11,Approved,State Government,86.0,True
SIH26017-PRJ-000569,District Collector Approval,True,2022-03-24,2022-04-18,Approved,District Collector,25.0,False
SIH26017-PRJ-000569,Environmental Clearance,True,2022-07-26,2023-01-28,Approved,State Environment Dept / MoEFCC,186.0,True
SIH26017-PRJ-000570,SIA Approval,True,2019-12-13,2020-04-14,Approved,District Collector,123.0,True
SIH26017-PRJ-000570,State Govt Approval,True,2019-12-16,2020-04-14,Approved,State Government,120.0,True
SIH26017-PRJ-000570,District Collector Approval,True,2019-11-01,2019-12-13,Approved,District Collector,42.0,False
SIH26017-PRJ-000570,Forest Clearance,True,2020-01-30,2020-10-19,Approved,State Forest Dept,263.0,True
SIH26017-PRJ-000570,Environmental Clearance,True,2020-03-23,2020-11-12,Approved,State Environment Dept / MoEFCC,234.0,True
SIH26017-PRJ-000571,SIA Approval,True,2018-07-16,2018-10-25,Approved,District Collector,101.0,True
SIH26017-PRJ-000571,State Govt Approval,True,2018-08-18,2018-12-07,Approved,State Government,111.0,True
SIH26017-PRJ-000571,District Collector Approval,True,2018-07-07,2018-08-27,Approved,District Collector,51.0,False
SIH26017-PRJ-000571,Environmental Clearance,True,2018-11-19,2019-09-07,Approved,State Environment Dept / MoEFCC,292.0,True
SIH26017-PRJ-000572,SIA Approval,True,2024-07-29,2024-11-02,Approved,District Collector,96.0,True
SIH26017-PRJ-000572,State Govt Approval,True,2024-09-06,2024-11-06,Approved,State Government,61.0,True
SIH26017-PRJ-000572,District Collector Approval,True,2024-07-23,2024-09-05,Approved,District Collector,44.0,False
SIH26017-PRJ-000572,Forest Clearance,True,2024-11-25,2025-04-21,Approved,State Forest Dept,147.0,True
SIH26017-PRJ-000572,Environmental Clearance,True,2024-09-08,2025-04-10,Approved,State Environment Dept / MoEFCC,214.0,True
SIH26017-PRJ-000572,Ministry Approval,True,2024-11-22,2025-04-29,Approved,Concerned Central Ministry,158.0,False
SIH26017-PRJ-000573,SIA Approval,True,2017-06-10,2017-08-21,Approved,District Collector,72.0,True
SIH26017-PRJ-000573,State Govt Approval,True,2017-05-28,2017-07-13,Approved,State Government,46.0,True
SIH26017-PRJ-000573,District Collector Approval,True,2017-05-19,2017-06-22,Approved,District Collector,34.0,False
SIH26017-PRJ-000573,Environmental Clearance,True,2017-08-03,2018-01-04,Approved,State Environment Dept / MoEFCC,154.0,True
SIH26017-PRJ-000574,SIA Approval,True,2017-12-11,2018-03-06,Approved,District Collector,85.0,True
SIH26017-PRJ-000574,State Govt Approval,True,2018-01-12,2018-03-08,Approved,State Government,55.0,True
SIH26017-PRJ-000574,District Collector Approval,True,2017-10-27,2017-12-08,Approved,District Collector,42.0,False
SIH26017-PRJ-000574,Environmental Clearance,True,2018-03-07,2018-12-04,Approved,State Environment Dept / MoEFCC,272.0,True
SIH26017-PRJ-000574,Ministry Approval,True,2018-04-11,2018-09-14,Approved,Concerned Central Ministry,156.0,False
SIH26017-PRJ-000575,SIA Approval,True,2023-11-09,2024-01-09,Approved,District Collector,61.0,True
SIH26017-PRJ-000575,State Govt Approval,True,2023-11-22,2024-03-02,Approved,State Government,101.0,True
SIH26017-PRJ-000575,District Collector Approval,True,2023-12-05,2023-12-22,Approved,District Collector,17.0,False
SIH26017-PRJ-000575,Environmental Clearance,True,2024-04-04,2025-02-22,Approved,State Environment Dept / MoEFCC,324.0,True
SIH26017-PRJ-000576,SIA Approval,True,2018-07-09,2018-10-19,Approved,District Collector,102.0,True
SIH26017-PRJ-000576,State Govt Approval,True,2018-09-01,2018-11-04,Approved,State Government,64.0,True
SIH26017-PRJ-000576,District Collector Approval,True,2018-07-05,2018-07-25,Approved,District Collector,20.0,False
SIH26017-PRJ-000576,Ministry Approval,True,2019-01-02,2019-04-28,Approved,Concerned Central Ministry,116.0,False
SIH26017-PRJ-000577,SIA Approval,True,2016-02-02,2016-05-16,Approved,District Collector,104.0,True
SIH26017-PRJ-000577,State Govt Approval,True,2016-02-18,2016-03-20,Approved,State Government,31.0,True
SIH26017-PRJ-000577,District Collector Approval,True,2016-03-01,2016-04-03,Approved,District Collector,33.0,False
SIH26017-PRJ-000577,Environmental Clearance,True,2016-04-27,2016-09-02,Approved,State Environment Dept / MoEFCC,128.0,True
SIH26017-PRJ-000577,Ministry Approval,True,2016-05-08,2016-10-29,Approved,Concerned Central Ministry,174.0,False
SIH26017-PRJ-000578,SIA Approval,True,2016-01-14,2016-03-11,Approved,District Collector,57.0,True
SIH26017-PRJ-000578,State Govt Approval,True,2016-01-15,2016-03-20,Approved,State Government,65.0,True
SIH26017-PRJ-000578,District Collector Approval,True,2015-12-31,2016-02-07,Approved,District Collector,38.0,False
SIH26017-PRJ-000578,Environmental Clearance,True,2016-04-30,2017-01-26,Approved,State Environment Dept / MoEFCC,271.0,True
SIH26017-PRJ-000579,SIA Approval,True,2015-10-18,2016-05-07,Approved,District Collector,202.0,True
SIH26017-PRJ-000579,State Govt Approval,True,2015-10-26,2015-12-24,Approved,State Government,59.0,True
SIH26017-PRJ-000579,District Collector Approval,True,2015-11-03,2015-12-04,Approved,District Collector,31.0,False
SIH26017-PRJ-000579,Environmental Clearance,True,2016-02-20,2016-12-28,Approved,State Environment Dept / MoEFCC,312.0,True
SIH26017-PRJ-000579,Ministry Approval,True,2016-01-03,2016-04-10,Approved,Concerned Central Ministry,98.0,False
SIH26017-PRJ-000580,SIA Approval,True,2024-06-15,2024-11-24,Approved,District Collector,162.0,True
SIH26017-PRJ-000580,State Govt Approval,True,2024-07-29,2024-10-19,Approved,State Government,82.0,True
SIH26017-PRJ-000580,District Collector Approval,True,2024-05-22,2024-07-09,Approved,District Collector,48.0,False
SIH26017-PRJ-000580,Environmental Clearance,True,2024-08-28,2025-04-12,Approved,State Environment Dept / MoEFCC,227.0,True
SIH26017-PRJ-000580,Ministry Approval,True,2024-09-10,2025-04-05,Approved,Concerned Central Ministry,207.0,False
SIH26017-PRJ-000581,SIA Approval,True,2023-01-14,2023-03-26,Approved,District Collector,71.0,True
SIH26017-PRJ-000581,State Govt Approval,True,2023-01-25,2023-03-23,Approved,State Government,57.0,True
SIH26017-PRJ-000581,District Collector Approval,True,2023-02-13,2023-03-09,Approved,District Collector,24.0,False
SIH26017-PRJ-000581,Environmental Clearance,True,2023-05-23,2023-10-17,Approved,State Environment Dept / MoEFCC,147.0,True
SIH26017-PRJ-000582,SIA Approval,True,2019-03-16,2019-06-28,Approved,District Collector,104.0,True
SIH26017-PRJ-000582,State Govt Approval,True,2019-03-25,2019-06-18,Approved,State Government,85.0,True
SIH26017-PRJ-000582,District Collector Approval,True,2019-02-10,2019-03-25,Approved,District Collector,43.0,False
SIH26017-PRJ-000582,Environmental Clearance,True,2019-06-19,2020-01-03,Approved,State Environment Dept / MoEFCC,198.0,True
SIH26017-PRJ-000583,SIA Approval,True,2018-11-25,2019-01-28,Approved,District Collector,64.0,True
SIH26017-PRJ-000583,State Govt Approval,True,2018-12-10,2019-01-23,Approved,State Government,44.0,True
SIH26017-PRJ-000583,District Collector Approval,True,2018-11-09,2018-12-09,Approved,District Collector,30.0,False
SIH26017-PRJ-000583,Environmental Clearance,True,2019-04-08,2019-11-15,Approved,State Environment Dept / MoEFCC,221.0,True
SIH26017-PRJ-000583,Ministry Approval,True,2019-02-06,2019-06-30,Approved,Concerned Central Ministry,144.0,False
SIH26017-PRJ-000584,SIA Approval,True,2018-08-29,2018-12-08,Approved,District Collector,101.0,True
SIH26017-PRJ-000584,State Govt Approval,True,2018-09-15,2019-01-07,Approved,State Government,114.0,True
SIH26017-PRJ-000584,District Collector Approval,True,2018-08-24,2018-10-07,Approved,District Collector,44.0,False
SIH26017-PRJ-000584,Environmental Clearance,True,2018-09-12,2018-12-27,Approved,State Environment Dept / MoEFCC,106.0,True
SIH26017-PRJ-000585,SIA Approval,True,2019-05-07,2020-01-09,Approved,District Collector,247.0,True
SIH26017-PRJ-000585,State Govt Approval,True,2019-04-24,2019-08-07,Approved,State Government,105.0,True
SIH26017-PRJ-000585,District Collector Approval,True,2019-05-02,2019-05-29,Approved,District Collector,27.0,False
SIH26017-PRJ-000585,Environmental Clearance,True,2019-07-29,2020-04-07,Approved,State Environment Dept / MoEFCC,253.0,True
SIH26017-PRJ-000585,Ministry Approval,True,2019-06-28,2020-05-23,Approved,Concerned Central Ministry,330.0,False
SIH26017-PRJ-000586,SIA Approval,True,2021-10-05,2022-01-16,Approved,District Collector,103.0,True
SIH26017-PRJ-000586,State Govt Approval,True,2021-10-19,2022-01-09,Approved,State Government,82.0,True
SIH26017-PRJ-000586,District Collector Approval,True,2021-08-31,2021-09-20,Approved,District Collector,20.0,False
SIH26017-PRJ-000586,Environmental Clearance,True,2022-01-30,2022-08-26,Approved,State Environment Dept / MoEFCC,208.0,True
